Generation	Clone	Deme	Genotype	DriverGenotype	Parent	DriverParent	X	Y	NormalCells	Population	BirthRate	MigrationRate	DeathRate	MigrationModifier	DriverMutations	MigrationMutations	PassengerMutations	S1Mutations	S2Mutations	S3Mutations
20.000216	59	0	22956	1039	22868	633	72	72	0	1	4.525288	0.000088	100.000000	1.001953	10	0	517	200	193	134
20.000216	60	0	22224	916	21442	628	72	72	0	1	4.701440	0.000088	100.000000	1.001953	8	0	432	161	157	122
20.000216	61	0	22818	628	22811	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	459	172	165	129
20.000216	62	0	21999	830	21712	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	488	174	179	143
20.000216	63	0	22411	872	21607	628	72	72	0	1	5.032821	0.000088	100.000000	1.001953	8	0	473	189	175	117
20.000216	64	0	22316	1010	21840	983	72	72	0	1	6.647077	0.000088	100.000000	1.001953	13	0	487	200	179	121
20.000216	65	0	22724	830	22557	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	502	178	186	146
20.000216	66	0	19306	628	18922	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	413	153	151	116
20.000216	67	0	22163	801	20300	453	72	72	0	1	2.839136	0.000088	100.000000	1.001953	8	0	369	160	127	90
20.000216	68	0	22995	964	21593	770	72	72	0	1	4.801252	0.000088	100.000000	1.001953	9	0	429	160	158	120
20.000216	69	0	22603	852	21672	569	72	72	0	1	3.514890	0.000088	100.000000	1.001953	10	0	436	171	157	118
20.000216	70	0	22577	628	22003	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	466	180	166	127
20.000216	71	0	22915	1035	22151	930	72	72	0	1	5.336004	0.000088	100.000000	1.001953	14	0	550	224	191	149
20.000216	72	0	22959	1040	22909	633	72	72	0	1	3.783113	0.000088	100.000000	1.001953	10	0	521	202	193	136
20.000216	73	0	22325	358	22030	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	458	179	158	129
20.000216	74	0	22924	930	22641	731	72	72	0	1	5.234832	0.000088	100.000000	1.001953	13	0	557	226	192	152
20.000216	75	0	21370	628	21228	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	443	165	161	124
20.000216	76	0	22294	1004	22225	713	72	72	0	1	5.616825	0.000088	100.000000	1.001953	9	0	440	167	163	119
20.000216	77	0	22477	951	21565	628	72	72	0	1	5.060031	0.000088	100.000000	1.001953	8	0	422	157	151	122
20.000216	78	0	22530	628	22296	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	462	174	167	128
20.000216	79	0	22461	805	22257	705	72	72	0	1	3.520433	0.000088	100.000000	1.001953	10	0	479	197	170	122
20.000216	80	0	22660	1000	22147	731	72	72	0	1	5.289707	0.000088	100.000000	1.001953	13	0	527	213	185	142
20.000216	81	0	22604	852	21672	569	72	72	0	1	3.514890	0.000088	100.000000	1.001953	10	0	439	169	160	120
20.000216	82	0	22941	358	22031	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	457	177	158	130
20.000216	83	0	20586	883	20369	731	72	72	0	1	5.272857	0.000088	100.000000	1.001953	13	0	538	219	183	149
20.000216	84	0	22962	805	21995	705	72	72	0	1	3.520433	0.000088	100.000000	1.001953	10	0	476	186	175	125
20.000216	85	0	22437	725	22243	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	450	164	167	128
20.000216	86	0	22707	628	21759	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	427	163	155	116
20.000216	87	0	22913	754	22382	358	72	72	0	1	3.716587	0.000088	100.000000	1.001953	9	0	458	179	163	125
20.000216	88	0	21897	799	20860	725	72	72	0	1	5.409605	0.000088	100.000000	1.001953	10	0	458	164	174	130
20.000216	89	0	22558	830	21802	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	497	174	184	147
20.000216	90	0	22535	564	21212	358	72	72	0	1	3.508739	0.000088	100.000000	1.001953	9	0	442	174	170	107
20.000216	91	0	22912	628	22317	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	454	172	165	124
20.000216	92	0	21833	643	21340	624	72	72	0	1	3.046848	0.000088	100.000000	1.001953	8	0	429	170	169	98
20.000216	93	0	21875	852	21598	569	72	72	0	1	3.514890	0.000088	100.000000	1.001953	10	0	440	172	162	116
20.000216	94	0	22943	964	21571	770	72	72	0	1	4.801252	0.000088	100.000000	1.001953	9	0	430	163	154	122
20.000216	95	0	22149	628	21332	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	489	188	179	129
20.000216	96	0	22880	830	21998	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	483	171	177	143
20.000216	97	0	22501	358	21913	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	428	172	142	122
20.000216	98	0	20347	381	19936	376	72	72	0	1	2.780775	0.000088	100.000000	1.001953	6	0	371	143	149	85
20.000216	99	0	22648	830	22576	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	490	171	182	145
20.000216	100	0	22666	799	22231	725	72	72	0	1	5.409605	0.000088	100.000000	1.001953	10	0	479	167	186	136
20.000216	101	0	22045	993	22037	938	72	72	0	1	5.282978	0.000088	100.000000	1.001953	9	0	419	152	154	122
20.000216	102	0	22528	952	22442	628	72	72	0	1	5.862268	0.000088	100.000000	1.001953	8	0	499	190	181	136
20.000216	103	0	22990	628	22062	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	451	181	156	121
20.000216	104	0	22976	628	20764	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	433	162	160	118
20.000216	105	0	22321	628	22176	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	444	174	158	119
20.000216	106	0	22907	1034	22871	1006	72	72	0	1	5.372748	0.000088	100.000000	1.001953	11	0	495	208	176	122
20.000216	107	0	22946	628	21862	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	440	163	163	121
20.000216	108	0	22457	932	21739	860	72	72	0	1	5.793077	0.000088	100.000000	1.001953	10	0	435	158	166	121
20.000216	109	0	22587	633	22112	358	72	72	0	1	3.761056	0.000088	100.000000	1.001953	9	0	466	185	171	119
20.000216	110	0	22889	633	22853	358	72	72	0	1	3.761056	0.000088	100.000000	1.001953	9	0	493	188	186	128
20.000216	111	0	22828	960	22060	938	72	72	0	1	5.180645	0.000088	100.000000	1.001953	9	0	426	160	154	121
20.000216	112	0	22968	1021	22790	830	72	72	0	1	5.366689	0.000088	100.000000	1.001953	9	0	494	170	184	149
20.000216	113	0	22351	919	22236	692	72	72	0	1	3.875494	0.000088	100.000000	1.001953	12	0	493	191	178	136
20.000216	114	0	22622	713	21985	628	72	72	0	1	5.445080	0.000088	100.000000	1.001953	8	0	434	160	158	124
20.000216	115	0	22701	884	21993	628	72	72	0	1	4.687037	0.000088	100.000000	1.001953	8	0	439	176	161	110
20.000216	116	0	21137	628	21132	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	455	183	163	116
20.000216	117	0	22392	628	21976	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	455	169	170	123
20.000216	118	0	22469	956	22450	628	72	72	0	1	4.792529	0.000088	100.000000	1.001953	8	0	438	162	164	120
20.000216	119	0	22974	840	22793	729	72	72	0	1	3.728797	0.000088	100.000000	1.001953	12	0	457	177	166	126
20.000216	120	0	22420	1013	22192	628	72	72	0	1	5.032601	0.000088	100.000000	1.001953	8	0	462	181	165	124
20.000216	121	0	22971	952	22709	628	72	72	0	1	5.862268	0.000088	100.000000	1.001953	8	0	499	191	185	131
20.000216	122	0	22771	628	21374	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	482	180	175	134
20.000216	123	0	22644	858	22406	846	72	72	0	1	5.425762	0.000088	100.000000	1.001953	9	0	465	184	167	123
20.000216	124	0	20797	789	20482	628	72	72	0	1	5.121121	0.000088	100.000000	1.001953	8	0	436	166	160	118
20.000216	125	0	22140	628	20718	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	448	184	157	114
20.000216	126	0	22851	628	22583	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	459	174	167	125
20.000216	127	0	22993	730	22753	381	72	72	0	1	2.996694	0.000088	100.000000	1.001953	7	0	406	152	169	92
20.000216	128	0	21953	628	21848	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	445	170	161	121
20.000216	129	0	22285	358	21506	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	458	181	159	126
20.000216	130	0	22708	952	22441	628	72	72	0	1	5.862268	0.000088	100.000000	1.001953	8	0	490	189	179	130
20.000216	131	0	22942	358	22031	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	459	177	159	131
20.000216	132	0	22614	946	22260	628	72	72	0	1	4.738440	0.000088	100.000000	1.001953	8	0	447	168	158	129
20.000216	133	0	22860	809	21969	628	72	72	0	1	5.092616	0.000088	100.000000	1.001953	8	0	453	170	167	124
20.000216	134	0	22290	692	20714	601	72	72	0	1	3.501280	0.000088	100.000000	1.001953	10	0	497	190	180	137
20.000216	135	0	22989	628	22062	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	451	184	156	118
20.000216	136	0	22844	628	21656	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	455	176	163	123
20.000216	137	0	22612	861	22288	860	72	72	0	1	5.671650	0.000088	100.000000	1.001953	10	0	462	170	175	127
20.000216	138	0	22849	628	22364	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	425	159	152	121
20.000216	139	0	22714	954	21548	628	72	72	0	1	4.783589	0.000088	100.000000	1.001953	8	0	439	180	157	110
20.000216	140	0	22757	805	22673	705	72	72	0	1	3.520433	0.000088	100.000000	1.001953	10	0	472	192	166	124
20.000216	141	0	22930	825	21901	633	72	72	0	1	3.849407	0.000088	100.000000	1.001953	10	0	517	199	189	139
20.000216	142	0	22721	1027	22508	358	72	72	0	1	3.794104	0.000088	100.000000	1.001953	9	0	423	165	148	119
20.000216	143	0	22158	799	22019	725	72	72	0	1	5.409605	0.000088	100.000000	1.001953	10	0	479	174	184	131
20.000216	144	0	22824	628	22669	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	480	179	176	132
20.000216	145	0	22877	628	22567	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	459	185	164	117
20.000216	146	0	22631	790	22213	748	72	72	0	1	3.919246	0.000088	100.000000	1.001953	10	0	452	190	164	108
20.000216	147	0	22123	775	21555	381	72	72	0	1	3.180935	0.000088	100.000000	1.001953	7	0	410	155	162	100
20.000216	148	0	22911	628	22317	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	453	172	165	123
20.000216	149	0	22229	902	22049	872	72	72	0	1	5.289668	0.000088	100.000000	1.001953	9	0	479	200	173	115
20.000216	150	0	22948	805	22893	705	72	72	0	1	3.520433	0.000088	100.000000	1.001953	10	0	475	191	170	124
20.000216	151	0	22834	809	21447	628	72	72	0	1	5.092616	0.000088	100.000000	1.001953	8	0	464	170	177	125
20.000216	152	0	21977	628	21763	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	450	166	169	122
20.000216	153	0	22579	930	22040	731	72	72	0	1	5.234832	0.000088	100.000000	1.001953	13	0	550	225	192	146
20.000216	154	0	22208	790	20828	748	72	72	0	1	3.919246	0.000088	100.000000	1.001953	10	0	429	179	155	105
20.000216	155	0	22282	1002	22196	628	72	72	0	1	4.750086	0.000088	100.000000	1.001953	8	0	476	185	170	129
20.000216	156	0	22398	628	22135	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	491	185	180	133
20.000216	157	0	22763	883	22683	731	72	72	0	1	5.272857	0.000088	100.000000	1.001953	13	0	563	229	194	153
20.000216	158	0	22774	789	22466	628	72	72	0	1	5.121121	0.000088	100.000000	1.001953	8	0	461	170	177	122
20.000216	159	0	22315	983	21840	961	72	72	0	1	6.429047	0.000088	100.000000	1.001953	12	0	489	199	179	123
20.000216	160	0	22553	954	22360	628	72	72	0	1	4.783589	0.000088	100.000000	1.001953	8	0	440	180	157	111
20.000216	161	0	22194	628	21855	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	492	202	169	128
20.000216	162	0	22658	936	20987	633	72	72	0	1	4.451835	0.000088	100.000000	1.001953	10	0	492	192	183	127
20.000216	163	0	22127	692	20651	601	72	72	0	1	3.501280	0.000088	100.000000	1.001953	10	0	469	187	162	130
20.000216	164	0	22402	692	21863	601	72	72	0	1	3.501280	0.000088	100.000000	1.001953	10	0	502	195	182	135
20.000216	165	0	21562	813	20592	358	72	72	0	1	3.781383	0.000088	100.000000	1.001953	9	0	496	194	181	130
20.000216	166	0	22847	805	22068	705	72	72	0	1	3.520433	0.000088	100.000000	1.001953	10	0	494	191	176	137
20.000216	167	0	22512	830	22035	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	492	173	181	146
20.000216	168	0	22814	825	22533	633	72	72	0	1	3.849407	0.000088	100.000000	1.001953	10	0	528	201	189	148
20.000216	169	0	22852	628	22583	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	455	174	165	123
20.000216	170	0	22903	789	22602	628	72	72	0	1	5.121121	0.000088	100.000000	1.001953	8	0	431	168	154	117
20.000216	171	0	21248	509	19779	139	72	72	0	1	2.823879	0.000088	100.000000	1.001953	5	0	415	156	148	116
20.000216	172	0	22864	628	22772	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	481	182	172	134
20.000216	173	0	22616	628	22272	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	448	163	164	128
20.000216	174	0	21673	852	21431	569	72	72	0	1	3.514890	0.000088	100.000000	1.001953	10	0	430	168	155	117
20.000216	175	0	22500	1018	22091	830	72	72	0	1	5.342538	0.000088	100.000000	1.001953	9	0	491	171	181	148
20.000216	176	0	21926	921	21798	628	72	72	0	1	5.471940	0.000088	100.000000	1.001953	8	0	431	168	156	115
20.000216	177	0	22274	628	21304	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	431	162	156	120
20.000216	178	0	22966	846	22733	628	72	72	0	1	5.396563	0.000088	100.000000	1.001953	8	0	460	179	171	118
20.000216	179	0	22645	789	22058	628	72	72	0	1	5.121121	0.000088	100.000000	1.001953	8	0	452	165	174	121
20.000216	180	0	22209	799	21349	725	72	72	0	1	5.409605	0.000088	100.000000	1.001953	10	0	461	170	174	127
20.000216	181	0	22780	930	22676	731	72	72	0	1	5.234832	0.000088	100.000000	1.001953	13	0	536	216	187	146
20.000216	182	0	22997	725	22623	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	467	174	170	132
20.000216	183	0	22890	633	22853	358	72	72	0	1	3.761056	0.000088	100.000000	1.001953	9	0	495	191	185	128
20.000216	184	0	22792	692	22289	601	72	72	0	1	3.501280	0.000088	100.000000	1.001953	10	0	505	197	179	139
20.000216	185	0	22308	725	22244	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	453	168	163	131
20.000216	186	0	22805	1028	22723	830	72	72	0	1	5.362519	0.000088	100.000000	1.001953	9	0	507	178	188	150
20.000216	187	0	22438	725	22243	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	449	164	166	128
20.000216	188	0	22458	932	21739	860	72	72	0	1	5.793077	0.000088	100.000000	1.001953	10	0	437	162	165	120
20.000216	189	0	22873	825	22106	633	72	72	0	1	3.849407	0.000088	100.000000	1.001953	10	0	522	200	190	142
20.000216	190	0	22463	996	22426	764	72	72	0	1	3.723419	0.000088	100.000000	1.001953	12	0	454	185	165	116
20.000216	191	0	22699	883	22385	731	72	72	0	1	5.272857	0.000088	100.000000	1.001953	13	0	568	232	194	155
20.000216	192	0	22348	358	21737	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	417	168	144	113
20.000216	193	0	22626	884	21700	628	72	72	0	1	4.687037	0.000088	100.000000	1.001953	8	0	436	179	160	105
20.000216	194	0	22264	358	22017	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	443	171	158	122
20.000216	195	0	22280	628	22275	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	448	167	162	126
20.000216	196	0	22888	830	22886	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	516	176	198	150
20.000216	197	0	22785	789	22773	628	72	72	0	1	5.121121	0.000088	100.000000	1.001953	8	0	460	170	178	120
20.000216	198	0	21927	805	21761	705	72	72	0	1	3.520433	0.000088	100.000000	1.001953	10	0	476	192	167	127
20.000216	199	0	22984	628	22812	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	461	171	167	130
20.000216	200	0	22975	628	20764	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	435	163	162	117
20.000216	201	0	22430	987	22332	628	72	72	0	1	4.690740	0.000088	100.000000	1.001953	8	0	447	163	168	124
20.000216	202	0	22740	1000	22659	731	72	72	0	1	5.289707	0.000088	100.000000	1.001953	13	0	529	214	186	142
20.000216	203	0	22413	790	21684	748	72	72	0	1	3.919246	0.000088	100.000000	1.001953	10	0	443	184	162	107
20.000216	204	0	22879	830	21998	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	490	175	178	145
20.000216	205	0	22653	628	21653	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	439	167	159	120
20.000216	206	0	22867	633	21835	358	72	72	0	1	3.761056	0.000088	100.000000	1.001953	9	0	505	198	190	126
20.000216	207	0	22569	956	22470	628	72	72	0	1	4.792529	0.000088	100.000000	1.001953	8	0	452	169	165	126
20.000216	208	0	22935	725	22697	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	452	170	163	128
20.000216	209	0	22887	830	22886	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	514	177	194	151
20.000216	210	0	22661	822	22595	628	72	72	0	1	4.776417	0.000088	100.000000	1.001953	8	0	429	165	159	113
20.000216	211	0	22839	775	22104	381	72	72	0	1	3.180935	0.000088	100.000000	1.001953	7	0	419	159	165	102
20.000216	212	0	22854	633	20988	358	72	72	0	1	3.761056	0.000088	100.000000	1.001953	9	0	483	186	179	127
20.000216	213	0	21777	628	21720	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	490	195	182	120
20.000216	214	0	22179	725	21667	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	437	161	161	124
20.000216	215	0	22390	628	21722	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	417	155	156	113
20.000216	216	0	22988	790	21460	748	72	72	0	1	3.919246	0.000088	100.000000	1.001953	10	0	446	184	161	111
20.000216	217	0	21429	770	21125	628	72	72	0	1	4.698270	0.000088	100.000000	1.001953	8	0	420	156	155	117
20.000216	218	0	22940	1006	22872	902	72	72	0	1	5.309497	0.000088	100.000000	1.001953	10	0	501	211	179	121
20.000216	219	0	21632	883	21267	731	72	72	0	1	5.272857	0.000088	100.000000	1.001953	13	0	562	225	196	154
20.000216	220	0	22006	813	21511	358	72	72	0	1	3.781383	0.000088	100.000000	1.001953	9	0	498	204	174	129
20.000216	221	0	22311	754	21871	358	72	72	0	1	3.716587	0.000088	100.000000	1.001953	9	0	461	186	158	126
20.000216	222	0	22618	1012	22510	954	72	72	0	1	5.085847	0.000088	100.000000	1.001953	9	0	454	184	161	118
20.000216	223	0	22568	628	22141	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	449	184	156	116
20.000216	224	0	22554	954	22360	628	72	72	0	1	4.783589	0.000088	100.000000	1.001953	8	0	444	184	159	109
20.000216	225	0	22994	730	22753	381	72	72	0	1	2.996694	0.000088	100.000000	1.001953	7	0	403	150	169	91
20.000216	226	0	22524	822	22161	628	72	72	0	1	4.776417	0.000088	100.000000	1.001953	8	0	438	164	166	116
20.000216	227	0	22898	1033	22720	805	72	72	0	1	3.610049	0.000088	100.000000	1.001953	11	0	513	203	181	140
20.000216	228	0	22560	628	22419	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	457	168	169	127
20.000216	229	0	22514	628	22169	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	475	191	168	123
20.000216	230	0	22696	725	22409	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	455	171	165	128
20.000216	231	0	22431	628	21891	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	458	172	165	128
20.000216	232	0	22334	926	22297	916	72	72	0	1	4.894081	0.000088	100.000000	1.001953	9	0	450	166	167	126
20.000216	233	0	22850	628	22364	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	424	157	152	122
20.000216	234	0	22960	633	22909	358	72	72	0	1	3.761056	0.000088	100.000000	1.001953	9	0	520	203	195	131
20.000216	235	0	22927	628	22855	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	474	188	178	115
20.000216	236	0	22804	1001	22195	628	72	72	0	1	5.280009	0.000088	100.000000	1.001953	8	0	477	187	170	128
20.000216	237	0	22197	633	21578	358	72	72	0	1	3.761056	0.000088	100.000000	1.001953	9	0	483	189	181	122
20.000216	238	0	22936	725	22697	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	457	171	165	130
20.000216	239	0	22802	628	22529	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	468	179	168	128
20.000216	240	0	22953	1038	21827	915	72	72	0	1	5.246049	0.000088	100.000000	1.001953	10	0	465	169	174	132
20.000216	241	0	22647	830	22576	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	490	169	183	146
20.000216	242	0	22826	1006	22704	902	72	72	0	1	5.309497	0.000088	100.000000	1.001953	10	0	490	206	174	120
20.000216	243	0	22685	633	21851	358	72	72	0	1	3.761056	0.000088	100.000000	1.001953	9	0	495	193	186	125
20.000216	244	0	22920	564	22506	358	72	72	0	1	3.508739	0.000088	100.000000	1.001953	9	0	446	176	174	105
20.000216	245	0	22944	964	21571	770	72	72	0	1	4.801252	0.000088	100.000000	1.001953	9	0	428	159	154	124
20.000216	246	0	21905	358	21788	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	428	170	151	115
20.000216	247	0	22440	916	21746	628	72	72	0	1	4.701440	0.000088	100.000000	1.001953	8	0	440	167	157	124
20.000216	248	0	22496	926	21498	916	72	72	0	1	4.894081	0.000088	100.000000	1.001953	9	0	446	169	158	128
20.000216	249	0	22758	805	22673	705	72	72	0	1	3.520433	0.000088	100.000000	1.001953	10	0	476	195	168	123
20.000216	250	0	22599	1022	21681	628	72	72	0	1	4.844833	0.000088	100.000000	1.001953	8	0	466	181	162	131
20.000216	251	0	22884	358	22694	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	425	170	143	120
20.000216	252	0	22678	628	21769	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	498	202	180	123
20.000216	253	0	22025	991	21941	628	72	72	0	1	4.872219	0.000088	100.000000	1.001953	8	0	464	177	163	132
20.000216	254	0	21743	805	21213	705	72	72	0	1	3.520433	0.000088	100.000000	1.001953	10	0	464	188	163	123
20.000216	255	0	22732	987	22562	628	72	72	0	1	4.690740	0.000088	100.000000	1.001953	8	0	451	164	169	126
20.000216	256	0	22064	883	20496	731	72	72	0	1	5.272857	0.000088	100.000000	1.001953	13	0	549	225	186	151
20.000216	257	0	22594	933	22394	358	72	72	0	1	3.532435	0.000088	100.000000	1.001953	9	0	418	164	149	114
20.000216	258	0	22611	861	22288	860	72	72	0	1	5.671650	0.000088	100.000000	1.001953	10	0	464	169	175	130
20.000216	259	0	22978	825	22874	633	72	72	0	1	3.849407	0.000088	100.000000	1.001953	10	0	528	203	191	144
20.000216	260	0	22741	628	22706	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	436	167	158	118
20.000216	261	0	21942	628	21281	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	458	175	161	129
20.000216	262	0	22429	987	22332	628	72	72	0	1	4.690740	0.000088	100.000000	1.001953	8	0	449	165	168	124
20.000216	263	0	22916	930	22151	731	72	72	0	1	5.234832	0.000088	100.000000	1.001953	13	0	547	223	190	147
20.000216	264	0	21461	966	19218	628	72	72	0	1	5.361591	0.000088	100.000000	1.001953	8	0	434	163	160	119
20.000216	265	0	21665	628	21199	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	432	159	158	122
20.000216	266	0	22841	995	22100	799	72	72	0	1	5.473745	0.000088	100.000000	1.001953	11	0	482	168	177	148
20.000216	267	0	22597	849	22582	358	72	72	0	1	3.747409	0.000088	100.000000	1.001953	9	0	453	178	162	122
20.000216	268	0	22684	633	21851	358	72	72	0	1	3.761056	0.000088	100.000000	1.001953	9	0	493	193	185	124
20.000216	269	0	22952	713	22777	628	72	72	0	1	5.445080	0.000088	100.000000	1.001953	8	0	436	164	156	124
20.000216	270	0	22306	725	21940	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	436	165	154	126
20.000216	271	0	22692	956	22570	628	72	72	0	1	4.792529	0.000088	100.000000	1.001953	8	0	455	170	166	127
20.000216	272	0	22938	950	22093	564	72	72	0	1	3.936629	0.000088	100.000000	1.001953	11	0	445	178	174	104
20.000216	273	0	22608	358	21314	314	72	72	0	1	3.365728	0.000088	100.000000	1.001953	8	0	455	178	164	121
20.000216	274	0	22840	775	22104	381	72	72	0	1	3.180935	0.000088	100.000000	1.001953	7	0	427	163	167	104
20.000216	275	0	22865	628	20703	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	430	170	157	110
20.000216	276	0	22487	789	21813	628	72	72	0	1	5.121121	0.000088	100.000000	1.001953	8	0	432	171	157	112
20.000216	277	0	22738	673	21816	358	72	72	0	1	3.413214	0.000088	100.000000	1.001953	9	0	446	179	157	119
20.000216	278	0	22765	790	21142	748	72	72	0	1	3.919246	0.000088	100.000000	1.001953	10	0	441	185	159	107
20.000216	279	0	22991	628	22180	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	475	193	165	124
20.000216	280	0	22499	830	22091	628	72	72	0	1	5.212936	0.000088	100.000000	1.001953	8	0	493	171	182	148
20.000216	281	0	22929	825	21901	633	72	72	0	1	3.849407	0.000088	100.000000	1.001953	10	0	514	200	186	138
20.000216	282	0	22862	725	22571	687	72	72	0	1	5.123222	0.000088	100.000000	1.001953	9	0	446	162	164	129
20.000216	283	0	22919	564	22506	358	72	72	0	1	3.508739	0.000088	100.000000	1.001953	9	0	444	175	174	104
20.000216	284	0	22922	628	22817	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	459	172	166	128
20.000216	285	0	22451	713	22226	628	72	72	0	1	5.445080	0.000088	100.000000	1.001953	8	0	442	163	169	118
20.000216	286	0	21972	884	21671	628	72	72	0	1	4.687037	0.000088	100.000000	1.001953	8	0	433	180	156	105
20.000216	287	0	22764	883	22683	731	72	72	0	1	5.272857	0.000088	100.000000	1.001953	13	0	567	228	195	157
20.000216	288	0	22001	790	21685	748	72	72	0	1	3.919246	0.000088	100.000000	1.001953	10	0	439	184	159	106
20.000216	289	0	22482	916	22439	628	72	72	0	1	4.701440	0.000088	100.000000	1.001953	8	0	439	168	155	124
20.000216	290	0	22134	628	21539	597	72	72	0	1	4.674664	0.000088	100.000000	1.001953	7	0	482	183	175	131
20.000216	291	0	22895	961	21772	941	72	72	0	1	6.137765	0.000088	100.000000	1.001953	11	0	488	198	179	122
20.000216	292	0	22532	713	22515	628	72	72	0	1	5.445080	0.000088	100.000000	1.001953	8	0	451	167	172	120
